Rotation Constraints
2,0.002587976
2,0.002484424
2,0.002102505
2,0.00224044
2,0.002177065
2,0.002184289
2,0.002199899
2,0.002028932
2,0.002445196
2,0.002188665
2,0.0021953
2,0.002204979
3,0.00204733
3,0.002089255
3,0.001984418
3,0.002236413
3,0.00200151
3,0.0021311
3,0.00206447
3,0.002008432
3,0.002170602
4,0.002030393
4,0.002197149
4,0.002138318
4,0.001990956
4,0.002233959
4,0.001961772
5,0.00223541
5,0.002092361
5,0.002056342
5,0.00207973
5,0.002038609
6,0.002223311
6,0.001995954
6,0.002240814
6,0.002075725
6,0.001964772
7,0.002138347
7,0.00226229
7,0.002345894
7,0.00214916
8,0.002107277
8,0.002073689
8,0.002070246
9,0.002367867
9,0.002189095
9,0.002194438
10,0.002177423
10,0.002048652
10,0.002120368
11,0.002100919
11,0.002235612
11,0.002054851
12,0.002132993
12,0.002098192
13,0.002038408
13,0.00212213
14,0.00206689
14,0.002163828
15,0.002057022
15,0.002052984
16,0.002152857
16,0.002168684
17,0.002342166
18,0.002119642
18,0.002158699
19,0.002099352
20,0.002195002
20,0.002317283
21,0.002428571
22,0.002301857
23,0.002222036
23,0.002271289
24,0.002657202
25,0.002185402
26,0.002280211
27,0.002135226
28,0.002132938
29,0.002143474
30,0.002076691
31,0.002236551
32,0.002133884
33,0.002305726
34,0.002167979
35,0.002041814
37,0.00213463
38,0.002162599
39,0.002268826
41,0.002145907
42,0.0021576
44,0.002115453
45,0.002140209
47,0.002373606
49,0.002215967
50,0.002292935
52,0.002157465
54,0.002091922
56,0.002241208
58,0.002197716
60,0.002269408
62,0.002217771
64,0.002345344
66,0.002138439
69,0.002091812
71,0.002202947
74,0.002151284
76,0.002299604
79,0.002153943
82,0.002167876
85,0.002178928
87,0.002140453
91,0.002286479
94,0.002201298
97,0.0022562
100,0.002211081
104,0.002167405
108,0.002213614
111,0.00221695
115,0.002305367
119,0.002222033
124,0.002259576
128,0.002245898
132,0.002175764
137,0.002331917
142,0.002222277
147,0.002411988
152,0.002273272
157,0.00245726
163,0.002385061
169,0.002266567
175,0.00249355
181,0.002340371
187,0.002512494
194,0.002395532
200,0.002364271
207,0.002466099
215,0.002373373
222,0.002645599
230,0.002432525
238,0.002580246
246,0.002529282
255,0.002453444
264,0.002616514
273,0.002492117
283,0.002771154
293,0.002547524
303,0.002635154
314,0.002658414
325,0.002588451
336,0.00278662
348,0.002819809
360,0.003033519
373,0.002952259
386,0.003140589
399,0.002949474
413,0.002937034
428,0.00306095
443,0.003011449
458,0.00312075
474,0.003119318
491,0.003132908
508,0.003224368
526,0.003208888
544,0.003323428
563,0.003283399
583,0.003463995
604,0.003380343
625,0.003430686
647,0.003560266
669,0.00354804
693,0.00452645
717,0.004361546
742,0.004556188
768,0.004633893
795,0.004612152
823,0.004831465
852,0.004830769
882,0.005573532
912,0.005274983
944,0.00511153
977,0.005397758
1012,0.005600045
1047,0.005491953
1084,0.005784361
1122,0.006059287
1161,0.006106421
1202,0.006069239
1244,0.006179048
1287,0.006223268
1332,0.006821006
1379,0.009229529
1427,0.009690695
1477,0.009692481
1529,0.01043456
1582,0.01109162
1638,0.01055766
1695,0.01125797
1754,0.01216527
1816,0.01314824
1879,0.01287252
